NEW_OBJECTID,OLD_OBJECTID,LINEARID,NAME,START_X,START_Y,MID_X,MID_Y,END_X,END_Y,Truck_Route,START_BLK,END_BLK,START_ZONE,END_ZONE,DST_1,DST_2,DST_3,DST_4,DST_5,DST_6,DST_7,DST_8,DST_9,DST_10,DST_11,DST_12,Border,NSEW,Deadend,Block_ID,X_BLOCKS,Y_BLOCKS
4236,2067,1.10E+11,Sherman Ave,-87.681796,42.049981,-87.6817905,42.0502745,-87.681785,42.050568,Y,1.70E+11,1.70E+11,D2,U1,2854.313646,3122.390666,917.7608963,1581.682716,1826.452281,2525.886131,2279.965727,2716.162218,1731.465906,3064.856749,2021.884683,3435.691152,N,E,0,781,-87.68086529,42.05007513
2070,2070,1.10E+11,Chicago Ave,-87.678914,42.047743,-87.6784994,42.04859621,-87.678086,42.04945,Y,1.70E+11,1.70E+11,R6,R6,1171.416209,3110.099651,1093.333313,1906.947662,1584.089448,2853.266215,2490.301725,2586.639855,1914.642661,3323.628959,2012.433458,3764.865923,N,W,0,782,-87.67954714,42.04901168
2211,2211,1.10E+12,Church St,-87.678914,42.047743,-87.67983915,42.04799624,-87.680765,42.048247,Y,1.70E+11,1.70E+11,R6,D3,3226.187312,2991.800814,969.9871649,1876.127331,1539.113748,2791.575762,2368.562906,2495.046087,1978.688042,3212.230153,1892.459754,3711.32199,N,N,0,782,-87.67954714,42.04901168
4237,2068,1.10E+11,Orrington Ave,-87.680093,42.049679,-87.67998563,42.04981249,-87.679861,42.049931,N,1.70E+11,1.70E+11,D2,D2,3861.001517,3154.510672,1024.756443,1724.903569,1740.009992,2681.194997,2405.9336,2691.031308,1775.582903,3208.468357,2052.957511,3588.42408,N,E,0,782,-87.67954714,42.04901168
4238,2069,1.10E+12,Clark St,-87.678086,42.04945,-87.67897453,42.04968707,-87.679861,42.049931,Y,1.70E+11,1.70E+11,R6,D2,2964.944262,3188.151875,1095.541661,1796.335839,1710.74568,2761.459324,2482.007523,2695.389093,1790.897089,3290.41638,2087.588143,3666.227382,N,S,0,782,-87.67954714,42.04901168
4391,2235,1.10E+11,Orrington Ave,-87.680765,42.048247,-87.68043697,42.04896639,-87.680093,42.049679,N,1.70E+11,1.70E+11,D3,D2,1291.306242,3054.782802,954.2813132,1763.85228,1656.139787,2694.134063,2345.043586,2590.905397,1870.864288,3165.941602,1953.39719,3609.311097,N,E,0,782,-87.67954714,42.04901168
2071,2071,1.10E+12,Clark St,-87.676386,42.048994,-87.67723568,42.04922319,-87.678086,42.04945,N,1.70E+11,1.70E+11,R1,R6,1238.070885,3227.929323,1212.764379,1939.092441,1641.532785,2912.410655,2607.363092,2682.404107,1853.629402,3430.157394,2131.879406,3815.103158,N,N,0,783,-87.67677756,42.05017994
2271,2271,1.10E+12,Sheridan Rd,-87.675617,42.050581,-87.67647547,42.0508196,-87.677334,42.051058,N,1.70E+11,1.70E+11,U1,U1,2808.887823,3409.178426,1334.145177,1882.694306,1815.908222,2893.991889,2714.674639,2871.407322,1685.408946,3505.615437,2311.017422,3779.65942,Y,N,0,783,-87.67677756,42.05017994
2273,2273,1.10E+11,Hinman Ave,-87.676386,42.048994,-87.67600188,42.04978768,-87.675617,42.050581,N,1.70E+11,1.70E+11,R1,U1,3199.945497,3339.248643,1328.709375,1980.778977,1699.327986,2976.345907,2721.036151,2773.113495,1805.742913,3535.003143,2245.022737,3870.09426,N,W,0,783,-87.67677756,42.05017994
4414,2272,1.10E+11,Chicago Ave,-87.678086,42.04945,-87.67769928,42.05024965,-87.677334,42.051058,N,1.70E+11,1.70E+11,R6,U1,2989.773575,3299.173142,1216.492972,1837.992614,1759.355772,2828.017886,2600.058232,2782.329977,1735.382355,3399.650373,2199.744305,3723.453924,N,E,0,783,-87.67677756,42.05017994
4554,2271,1.10E+12,Sheridan Rd,-87.675617,42.050581,-87.67647547,42.0508196,-87.677334,42.051058,N,1.70E+11,1.70E+11,U1,U1,2808.887823,3409.178426,1334.145177,1882.694306,1815.908222,2893.991889,2714.674639,2871.407322,1685.408946,3505.615437,2311.017422,3779.65942,Y,S,0,783,-87.67677756,42.05017994
2075,2075,1.10E+12,Benson Ave,-87.68331,42.051584,-87.6832955,42.0518395,-87.683281,42.052095,N,1.70E+11,1.70E+11,C1,C1,708.8497712,3219.371234,928.2289803,1371.177224,2030.344974,2336.156363,2228.263678,2875.176692,1574.96692,2963.713334,2125.613529,3237.458859,N,W,0,784,-87.68353058,42.05192706
2230,2230,1.10E+11,Elgin Rd,-87.68331,42.051584,-87.68365574,42.05184302,-87.684,42.052104,Y,1.70E+11,1.70E+11,C1,RP,779.5696274,3206.791809,907.6991444,1349.415084,2040.17521,2309.359981,2201.395503,2872.928241,1580.224926,2934.522258,2114.463786,3212.084258,N,N,0,784,-87.68353058,42.05192706
4385,2229,1.10E+11,Emerson St,-87.683281,42.052095,-87.68364051,42.05209866,-87.684,42.052104,Y,1.70E+11,1.70E+11,C1,RP,816.6987145,3233.128804,929.3396423,1330.664497,2066.82806,2298.043504,2214.440984,2901.527219,1551.962457,2940.369256,2141.38234,3198.11613,N,S,0,784,-87.68353058,42.05192706
2079,2079,1.10E+11,Chicago Ave,-87.678163,42.02726,-87.67830713,42.02833249,-87.678458,42.029404,Y,1.70E+11,1.70E+11,C1a,C1a,778.5779073,1846.826715,2247.669045,3834.921259,736.1842153,4428.823705,2993.359959,720.0220146,4180.06736,3981.705417,1420.562198,5363.056087,N,W,0,785,-87.67942602,42.02944736
2080,2080,1.10E+11,Chicago Ave,-87.678458,42.029404,-87.67868164,42.03054418,-87.678917,42.031682,Y,1.70E+11,1.70E+11,C1a,C1a,1772.450743,1867.967305,2017.481674,3594.108805,520.7159664,4209.210499,2831.649047,808.6203069,3931.935367,3825.773771,1291.707258,5146.595991,N,W,0,785,-87.67942602,42.02944736
2109,2109,1.10E+11,South Blvd,-87.678163,42.02726,-87.67855249,42.02726346,-87.678942,42.027267,N,1.70E+11,1.70E+11,C1a,C1a,3372.709357,1813.65558,2344.415228,3939.1719,856.3853554,4516.62875,3047.736849,670.7760361,4299.061482,4031.513217,1464.266245,5448.370696,N,N,0,785,-87.67942602,42.02944736
2117,2117,1.10E+11,Linden Pl,-87.679462,42.029398,-87.67990155,42.02941611,-87.680343,42.02942,N,1.70E+11,1.70E+11,R3,R3,1099.054947,1739.660724,2079.454617,3674.760513,680.3767336,4254.797196,2816.455609,654.3121279,4057.017601,3805.829721,1248.330814,5187.936333,N,N,0,785,-87.67942602,42.02944736
3999,1811,1.10E+11,Callan Ave,-87.678942,42.027267,-87.67899711,42.02750597,-87.679052,42.027745,N,1.70E+11,1.70E+11,C1a,C1a,615.3835777,1779.565432,2303.879056,3900.953389,841.9487854,4473.854377,3002.212957,640.169146,4271.209349,3986.013051,1418.834058,5405.132075,N,E,0,785,-87.67942602,42.02944736
4000,1812,1.10E+11,Custer Ave,-87.680335,42.029814,-87.68032452,42.0302945,-87.680314,42.030775,N,1.70E+11,1.70E+11,MXE,MXE,1359.521176,1730.397701,1976.125556,3570.5441,620.1754042,4153.993544,2732.599792,685.7898384,3958.976094,3724.165311,1175.717677,5087.980643,N,E,0,785,-87.67942602,42.02944736
4001,1813,1.10E+11,Custer Ave,-87.680343,42.02942,-87.68033849,42.02961699,-87.680335,42.029814,N,1.70E+11,1.70E+11,R3,MXE,2003.521166,1709.80025,2043.299786,3641.266626,681.3531228,4216.098065,2774.124828,637.4153343,4034.769288,3763.453752,1206.163094,5148.720295,N,E,0,785,-87.67942602,42.02944736
4002,1814,1.11E+12,Madison St,-87.678917,42.031682,-87.67960849,42.0316884,-87.6803,42.03169,N,1.70E+11,1.70E+11,C1a,C2,1862.154697,1835.091781,1868.519048,3446.722334,464.9913724,4060.923199,2700.743624,836.5721056,3802.875392,3696.25753,1181.16689,4998.694997,N,S,0,785,-87.67942602,42.02944736
4003,1815,1.10E+11,Custer Ave,-87.680314,42.030775,-87.68030598,42.03123248,-87.6803,42.03169,N,1.70E+11,1.70E+11,MXE,C2,1779.732069,1763.8373,1884.174251,3472.961671,541.6612245,4068.740645,2677.533642,760.1457586,3854.044864,3671.604421,1140.498293,5004.527938,N,E,0,785,-87.67942602,42.02944736
4282,2113,1.10E+11,Callan Ave,-87.679052,42.027745,-87.67924276,42.02857905,-87.679462,42.029398,N,1.70E+11,1.70E+11,C1a,R3,955.3032318,1774.961401,2187.467936,3781.44756,737.9711249,4362.71609,2914.667077,658.1192416,4150.912455,3902.213968,1339.82994,5295.579611,N,E,0,785,-87.67942602,42.02944736
2082,2082,1.10E+11,Keeney St,-87.676855,42.029393,-87.6776565,42.029398,-87.678458,42.029404,N,1.70E+11,1.70E+11,R5,C1a,2964.484932,1919.796964,2170.805204,3744.978102,606.5228028,4362.472727,2971.17792,814.8152246,4062.92158,3963.688172,1416.856753,5299.637161,N,N,0,786,-87.67812486,42.03094478
2087,2087,1.10E+11,Hinman Ave,-87.676855,42.029393,-87.67712012,42.03075509,-87.677392,42.032116,N,1.70E+11,1.70E+11,R5,R5,857.3302089,1997.984619,2067.015159,3623.921475,448.4443751,4267.501527,2930.175254,927.7022762,3913.520495,3925.833836,1406.482517,5207.385856,N,W,0,786,-87.67812486,42.03094478
4249,2080,1.10E+11,Chicago Ave,-87.678458,42.029404,-87.67868164,42.03054418,-87.678917,42.031682,Y,1.70E+11,1.70E+11,C1a,C1a,1772.450743,1867.967305,2017.481674,3594.108805,520.7159664,4209.210499,2831.649047,808.6203069,3931.935367,3825.773771,1291.707258,5146.595991,N,E,0,786,-87.67812486,42.03094478
4250,2081,1.10E+11,Chicago Ave,-87.678917,42.031682,-87.67896402,42.0319046,-87.679012,42.032127,Y,1.70E+11,1.70E+11,C1a,C1a,1968.111326,1893.188006,1875.999217,3444.896279,410.7020685,4073.239818,2734.976341,890.8067687,3779.303627,3731.131047,1226.801639,5012.310592,N,E,0,786,-87.67812486,42.03094478
4252,2083,1.10E+11,Kedzie St,-87.677392,42.032116,-87.678202,42.03212205,-87.679012,42.032127,N,1.70E+11,1.70E+11,R5,C1a,1044.433892,1960.396851,1890.632506,3447.898049,351.5233539,4092.188308,2778.482165,952.5940148,3756.676264,3775.083665,1282.913244,5032.545882,N,S,0,786,-87.67812486,42.03094478
2088,2088,1.10E+11,Keeney St,-87.675208,42.02938,-87.6760315,42.02938701,-87.676855,42.029393,N,1.70E+11,1.70E+11,R1,R5,2123.550434,2050.724698,2243.895275,3800.374197,584.2325625,4443.378574,3085.096035,936.6416748,4072.175833,4079.230097,1541.054727,5382.805423,N,N,0,787,-87.67629845,42.03074865
2094,2094,1.10E+11,Judson Ave,-87.675208,42.02938,-87.67547219,42.03074246,-87.675748,42.032103,N,1.70E+11,1.70E+11,R1,R1,1028.321119,2128.561638,2147.594983,3683.693791,431.4619517,4352.815219,3049.242497,1043.396646,3924.934454,4045.617315,1537.108156,5294.430981,N,W,0,787,-87.67629845,42.03074865
4256,2087,1.10E+11,Hinman Ave,-87.676855,42.029393,-87.67712012,42.03075509,-87.677392,42.032116,N,1.70E+11,1.70E+11,R5,R5,857.3302089,1997.984619,2067.015159,3623.921475,448.4443751,4267.501527,2930.175254,927.7022762,3913.520495,3925.833836,1406.482517,5207.385856,N,E,0,787,-87.67629845,42.03074865
4258,2089,1.10E+11,Kedzie St,-87.675748,42.032103,-87.67657,42.03211002,-87.677392,42.032116,N,1.70E+11,1.70E+11,R1,R5,1058.610881,2086.230945,1971.337839,3506.530621,290.2778912,4177.259653,2898.345176,1053.023899,3765.149108,3895.150165,1414.971352,5119.268539,N,S,0,787,-87.67629845,42.03074865
2091,2091,1.10E+11,Keeney St,-87.673672,42.029368,-87.67444,42.02937397,-87.675208,42.02938,N,1.70E+11,1.70E+11,OS,R1,2167.276728,2179.227905,2320.914035,3858.570893,591.8156937,4525.237113,3198.27205,1058.638057,4085.708813,4193.555765,1664.194648,5466.394028,N,N,0,788,-87.67465982,42.03073593
2092,2092,1.10E+11,Forest Ave,-87.673672,42.029368,-87.6738421,42.03073029,-87.674022,42.032091,N,1.70E+11,1.70E+11,OS,R1,1000.555033,2258.306827,2232.510773,3746.671389,455.5000361,4439.633517,3168.303785,1162.078651,3940.741622,4165.035439,1667.078709,5382.477015,N,W,0,788,-87.67465982,42.03073593
4263,2094,1.10E+11,Judson Ave,-87.675208,42.02938,-87.67547219,42.03074246,-87.675748,42.032103,N,1.70E+11,1.70E+11,R1,R1,1028.321119,2128.561638,2147.594983,3683.693791,431.4619517,4352.815219,3049.242497,1043.396646,3924.934454,4045.617315,1537.108156,5294.430981,N,E,0,788,-87.67465982,42.03073593
4264,2095,1.10E+11,Kedzie St,-87.674022,42.032091,-87.674885,42.032097,-87.675748,42.032103,N,1.70E+11,1.70E+11,R1,R1,992.7602773,2217.161767,2060.575752,3571.4082,285.4968332,4267.792087,3023.393321,1163.844837,3778.945578,4020.082273,1551.715003,5210.968605,N,S,0,788,-87.67465982,42.03073593
2097,2097,1.10E+11,Hull Ter,-87.688556,42.024556,-87.68933352,42.02455895,-87.690111,42.024567,N,1.70E+11,1.70E+11,R3,R3,1481.013251,935.5728009,2404.2507,4019.435477,1594.380084,4374.410228,2641.917977,294.2960072,4666.384449,3554.264832,1150.624694,5260.85274,N,N,0,789,-87.68948155,42.02507138
2101,2101,1.10E+11,Barton Ave,-87.688556,42.024556,-87.68854672,42.02509498,-87.68854,42.025634,N,1.70E+11,1.70E+11,R3,R3,875.6592279,991.4633981,2349.831285,3968.740801,1506.220376,4343.186005,2632.366907,206.2342565,4596.741391,3555.891989,1115.488286,5235.164528,N,W,0,789,-87.68948155,42.02507138
4267,2098,1.10E+11,Asbury Ave,-87.690111,42.024567,-87.6901085,42.024762,-87.690106,42.024957,N,1.70E+11,1.70E+11,R3,R3,1076.580568,868.954277,2378.06592,3989.340992,1624.760707,4330.174566,2586.60112,333.6639645,4655.1519,3494.234746,1111.286459,5213.191481,N,E,0,789,-87.68948155,42.02507138
4268,2099,1.10E+11,Asbury Ave,-87.690106,42.024957,-87.69010049,42.02530148,-87.690097,42.025646,N,1.70E+11,1.70E+11,R3,R3,901.998385,862.0525146,2317.803048,3929.446552,1584.013919,4274.08239,2537.665241,307.4139903,4595.702487,3450.551651,1053.15385,5158.800782,N,E,0,789,-87.68948155,42.02507138
4269,2100,1.10E+11,Austin St,-87.68854,42.025634,-87.6893185,42.0256395,-87.690097,42.025646,N,1.70E+11,1.70E+11,R3,R3,841.0492104,923.6902796,2283.76446,3899.716448,1510.746447,4262.686817,2545.427567,234.3847266,4547.057772,3467.959575,1036.268547,5152.498153,N,S,0,789,-87.68948155,42.02507138
2100,2100,1.10E+11,Austin St,-87.68854,42.025634,-87.6893185,42.0256395,-87.690097,42.025646,N,1.70E+11,1.70E+11,R3,R3,841.0492104,923.6902796,2283.76446,3899.716448,1510.746447,4262.686817,2545.427567,234.3847266,4547.057772,3467.959575,1036.268547,5152.498153,N,N,0,790,-87.68931125,42.0261881
2105,2105,1.10E+11,Barton Ave,-87.68854,42.025634,-87.68853299,42.02618349,-87.688527,42.026733,N,1.70E+11,1.70E+11,R3,R2,319.3657956,987.6161777,2228.794086,3848.452356,1422.045191,4231.509624,2537.644123,159.7914155,4476.333507,3471.043048,1003.575347,5126.854148,N,W,0,790,-87.68931125,42.0261881
4276,2107,1.10E+11,Asbury Ave,-87.690097,42.025646,-87.69008899,42.02619249,-87.690082,42.026739,N,1.70E+11,1.70E+11,R3,B2,368.4941809,859.7140801,2218.276261,3830.539265,1519.686371,4181.647191,2457.868316,287.6482402,4497.594609,3379.428195,957.7006579,5069.202401,N,E,0,790,-87.68931125,42.0261881
4277,2108,1.10E+12,Oakton St,-87.688527,42.026733,-87.6893045,42.0267369,-87.690082,42.026739,N,1.70E+11,1.70E+11,R2,B2,277.0191092,927.6232715,2161.436286,3778.192366,1431.347104,4149.706607,2449.583509,229.6155331,4425.974838,3382.402484,921.7952202,5042.990503,N,S,0,790,-87.68931125,42.0261881
2106,2106,1.10E+12,Oakton St,-87.685455,42.026656,-87.68698896,42.02672513,-87.688527,42.026733,N,1.70E+11,1.70E+11,R1,R2,99.33432368,1117.3208,2185.611727,3809.768786,1287.35011,4228.381114,2574.701633,62.37226903,4397.726928,3522.785454,1009.734065,5132.360601,N,N,0,791,-87.68701917,42.02724878
2122,2122,1.10E+12,Ridge Ave,-87.685455,42.026656,-87.68552006,42.02721805,-87.685586,42.02778,N,1.70E+11,1.70E+11,R1,R1,3485.437408,1242.655755,2154.713606,3779.905951,1162.305503,4231.975047,2618.262288,139.6288542,4328.352638,3578.056432,1035.42207,5143.331912,N,W,0,791,-87.68701917,42.02724878
3864,1667,1.10E+11,Barton Ave,-87.688527,42.026733,-87.68852014,42.02726454,-87.688509,42.027796,N,1.70E+11,1.70E+11,R2,R2,393.8714535,998.5216115,2108.662383,3729.07333,1344.210395,4121.138089,2445.898203,194.9878918,4356.836197,3388.956297,894.9495173,5019.866574,N,E,0,791,-87.68701917,42.02724878
3869,1672,1.10E+11,South Blvd,-87.685586,42.02778,-87.6870475,42.02778739,-87.688509,42.027796,N,1.70E+11,1.70E+11,R1,R2,3223.931358,1127.42006,2067.644502,3692.1162,1212.901064,4119.065754,2484.746305,176.0029171,4280.671239,3440.988059,908.3424493,5025.947686,N,S,0,791,-87.68701917,42.02724878
2113,2113,1.10E+11,Callan Ave,-87.679052,42.027745,-87.67924276,42.02857905,-87.679462,42.029398,N,1.70E+11,1.70E+11,C1a,R3,955.3032318,1774.961401,2187.467936,3781.44756,737.9711249,4362.71609,2914.667077,658.1192416,4150.912455,3902.213968,1339.82994,5295.579611,N,W,0,792,-87.67991412,42.02862003
2125,2125,1.10E+11,South Blvd,-87.679052,42.027745,-87.679714,42.027745,-87.680376,42.027746,N,1.70E+11,1.70E+11,C1a,R5,518.8800861,1723.705695,2254.314674,3855.673552,838.9605598,4419.274637,2939.138,589.8123979,4243.948279,3922.319454,1354.831998,5349.45443,N,N,0,792,-87.67991412,42.02862003
4285,2116,1.10E+11,Custer Ave,-87.680353,42.028777,-87.6803482,42.0290985,-87.680343,42.02942,N,1.70E+11,1.70E+11,R3,R3,1099.53782,1696.236465,2095.139476,3695.552662,729.9829652,4263.969321,2806.936621,604.2818033,4092.771997,3794.336128,1232.177524,5195.517383,N,E,0,792,-87.67991412,42.02862003
4286,2117,1.10E+11,Linden Pl,-87.679462,42.029398,-87.67990155,42.02941611,-87.680343,42.02942,N,1.70E+11,1.70E+11,R3,R3,1099.054947,1739.660724,2079.454617,3674.760513,680.3767336,4254.797196,2816.455609,654.3121279,4057.017601,3805.829721,1248.330814,5187.936333,N,S,0,792,-87.67991412,42.02862003
4289,2120,1.10E+11,Custer Ave,-87.680376,42.027746,-87.6803641,42.02826149,-87.680353,42.028777,N,1.70E+11,1.70E+11,R5,R3,938.5382747,1678.325233,2179.473608,3783.414796,811.1009534,4341.76057,2861.578358,559.3925255,4186.407564,3845.498157,1278.600923,5271.522789,N,E,0,792,-87.67991412,42.02862003
2114,2114,1.10E+11,Sherman Ave,-87.68229,42.027759,-87.68227881,42.02827551,-87.682267,42.028792,N,1.70E+11,1.70E+11,R3,R3,675.1665895,1523.115271,2117.776903,3733.147545,896.9734023,4257.471363,2736.939706,420.8807425,4189.489007,3715.897609,1147.762874,5182.333537,N,W,0,793,-87.68321887,42.02828176
2121,2121,1.10E+11,South Blvd,-87.68229,42.027759,-87.6832305,42.027765,-87.684171,42.027772,N,1.70E+11,1.70E+11,R3,R1,3421.728966,1437.0665,2145.803533,3766.138107,990.4864398,4267.364827,2714.059735,324.2421621,4250.975564,3687.075186,1122.639748,5188.137703,N,N,0,793,-87.68321887,42.02828176
3857,1660,1.10E+11,Seward St,-87.682267,42.028792,-87.6832065,42.028798,-87.684146,42.028805,N,1.70E+11,1.70E+11,R3,R5,732.2120662,1459.359774,2036.906996,3655.473302,902.9203268,4168.293628,2640.886543,398.4248683,4135.551097,3619.834796,1051.676271,5091.747062,N,S,0,793,-87.68321887,42.02828176
3858,1661,1.10E+11,Elmwood Ave,-87.684171,42.027772,-87.68415968,42.02828853,-87.684146,42.028805,N,1.70E+11,1.70E+11,R1,R5,824.119952,1371.133174,2067.157637,3689.727818,998.5190376,4178.866323,2618.003348,303.3225295,4198.348565,3590.806025,1026.59677,5098.006682,N,E,0,793,-87.68321887,42.02828176
2119,2119,1.10E+11,South Blvd,-87.680376,42.027746,-87.68133301,42.02775037,-87.68229,42.027759,N,1.70E+11,1.70E+11,R5,R3,3433.874337,1591.568656,2200.702667,3812.398199,900.7589671,4347.97279,2834.338531,463.8936863,4245.16906,3813.343215,1245.225105,5274.185834,N,N,0,794,-87.68132148,42.02826797
2120,2120,1.10E+11,Custer Ave,-87.680376,42.027746,-87.6803641,42.02826149,-87.680353,42.028777,N,1.70E+11,1.70E+11,R5,R3,938.5382747,1678.325233,2179.473608,3783.414796,811.1009534,4341.76057,2861.578358,559.3925255,4186.407564,3845.498157,1278.600923,5271.522789,N,W,0,794,-87.68132148,42.02826797
4283,2114,1.10E+11,Sherman Ave,-87.68229,42.027759,-87.68227881,42.02827551,-87.682267,42.028792,N,1.70E+11,1.70E+11,R3,R3,675.1665895,1523.115271,2117.776903,3733.147545,896.9734023,4257.471363,2736.939706,420.8807425,4189.489007,3715.897609,1147.762874,5182.333537,N,E,0,794,-87.68132148,42.02826797
4284,2115,1.10E+11,Seward St,-87.680353,42.028777,-87.68131,42.0287845,-87.682267,42.028792,N,1.70E+11,1.70E+11,R3,R3,741.1495745,1611.742387,2094.569738,3703.001809,803.5676674,4250.657023,2764.250781,518.6942951,4129.487164,3748.259709,1181.60922,5179.268105,N,S,0,794,-87.68132148,42.02826797
2128,2128,1.10E+12,N Sheridan Rd,-87.666855,42.02223,-87.66638739,42.0225123,-87.665831,42.02267,N,1.70E+11,1.70E+11,,,3500.756445,2835.598026,3332.867848,4847.868204,1548.62101,5538.426973,4169.771296,1713.372288,4953.8727,5158.402934,2594.701945,6479.93165,N,N,0,795,-87.66593209,42.02177114
2130,2130,1.10E+11,,-87.665061,42.020882,-87.66542928,42.02178406,-87.665831,42.02267,N,1.70E+11,1.70E+11,,,3102.933773,2925.697796,3445.582614,4957.68011,1658.41717,5651.346452,4280.998888,1810.656536,5051.182137,5268.986305,2704.246207,6592.954526,Y,W,0,795,-87.66593209,42.02177114
2158,2158,1.10E+12,N Sheridan Rd,-87.665831,42.02267,-87.66554092,42.02279741,-87.665366,42.023054,N,1.70E+11,1.70E+11,,OS,1259.320873,2900.446263,3351.366107,4855.071465,1556.593655,5558.072497,4209.315423,1773.741087,4938.861285,5199.629904,2638.944252,6500.366905,Y,N,0,795,-87.66593209,42.02177114
2161,2161,1.10E+12,,-87.666345,42.02027,-87.66570321,42.02057644,-87.665061,42.020882,N,1.70E+11,1.70E+11,,,2253.939325,2928.467184,3539.331504,5064.315049,1766.017305,5742.716709,4341.863181,1831.347831,5177.514927,5326.098866,2758.337874,6683.050866,Y,N,0,795,-87.66593209,42.02177114
4297,2128,1.10E+12,N Sheridan Rd,-87.666855,42.02223,-87.66638739,42.0225123,-87.665831,42.02267,N,1.70E+11,1.70E+11,,,3500.756445,2835.598026,3332.867848,4847.868204,1548.62101,5538.426973,4169.771296,1713.372288,4953.8727,5158.402934,2594.701945,6479.93165,N,S,0,795,-87.66593209,42.02177114
4298,2129,1.10E+12,N Sheridan Rd,-87.666584,42.021122,-87.66673512,42.02167493,-87.666855,42.02223,N,1.70E+11,1.70E+11,,,3436.439065,2821.834729,3390.081221,4915.747421,1617.996834,5593.67442,4200.686147,1711.304069,5039.049863,5186.561955,2619.7888,6534.149773,N,E,0,795,-87.66593209,42.02177114
4328,2165,1.10E+12,N Sheridan Rd,-87.666345,42.02027,-87.66646417,42.02069609,-87.666584,42.021122,N,1.70E+11,1.70E+11,,,2564.834961,2864.469343,3491.590014,5022.579212,1726.084165,5693.664672,4283.754653,1768.029484,5150.775967,5267.122824,2699.095404,6633.42205,N,E,0,795,-87.66593209,42.02177114
